0.000000	0.015748	d
\	0.000000	0.000000
0.508920	0.621976	d
\	0.000000	0.000000
0.819368	0.852796	d
\	0.000000	0.000000
0.931668	1.008936	d
\	0.000000	0.000000
1.391200	1.431784	d
\	0.000000	0.000000
1.467556	1.511384	d
\	0.000000	0.000000
1.541904	1.561640	d
\	0.000000	0.000000
2.743896	2.865496	d
\	0.000000	0.000000
2.983324	3.010012	d
\	0.000000	0.000000
3.039844	3.068900	d
\	0.000000	0.000000
3.225120	3.364256	d
\	0.000000	0.000000
3.403704	3.557076	d
\	0.000000	0.000000
3.624492	3.775808	d
\	0.000000	0.000000
3.944532	3.989920	d
\	0.000000	0.000000
3.992004	4.173768	d
\	0.000000	0.000000
4.274192	4.536948	d
\	0.000000	0.000000
4.585928	4.651664	d
\	0.000000	0.000000
4.762248	4.879752	d
\	0.000000	0.000000
5.037964	5.080660	d
\	0.000000	0.000000
5.088920	5.108364	d
\	0.000000	0.000000
5.126136	5.307164	d
\	0.000000	0.000000
5.317416	5.380788	d
\	0.000000	0.000000
5.625620	5.652468	d
\	0.000000	0.000000
5.726380	5.791380	d
\	0.000000	0.000000
5.804288	5.826432	d
\	0.000000	0.000000
6.695060	6.756660	d
\	0.000000	0.000000
6.918340	6.947456	d
\	0.000000	0.000000
7.189212	7.215000	d
\	0.000000	0.000000
12.160996	12.216308	d
\	0.000000	0.000000
15.040588	15.067084	d
\	0.000000	0.000000
15.125632	15.175032	d
\	0.000000	0.000000
15.231232	15.276576	d
\	0.000000	0.000000
15.441272	15.604728	d
\	0.000000	0.000000
15.687948	15.727640	d
\	0.000000	0.000000
15.886080	15.929188	d
\	0.000000	0.000000
16.109136	16.141480	d
\	0.000000	0.000000
16.296784	16.363456	d
\	0.000000	0.000000
16.814944	16.856632	d
\	0.000000	0.000000
16.921632	17.038860	d
\	0.000000	0.000000
17.043360	17.070456	d
\	0.000000	0.000000
17.080764	17.110296	d
\	0.000000	0.000000
17.129124	17.172628	d
\	0.000000	0.000000
17.178120	17.332448	d
\	0.000000	0.000000
17.333464	17.390340	d
\	0.000000	0.000000
17.397944	17.619128	d
\	0.000000	0.000000
18.286204	18.339792	d
\	0.000000	0.000000
18.685288	18.740428	d
\	0.000000	0.000000
18.787244	18.968816	d
\	0.000000	0.000000
19.147252	19.191532	d
\	0.000000	0.000000
20.288576	20.432404	d
\	0.000000	0.000000
21.604164	21.609492	d
\	0.000000	0.000000
22.265452	22.395480	d
\	0.000000	0.000000
23.529852	23.574160	d
\	0.000000	0.000000
23.875852	23.920512	d
\	0.000000	0.000000
25.231256	25.311544	d
\	0.000000	0.000000
27.494112	27.538484	d
\	0.000000	0.000000
27.539464	27.544620	d
\	0.000000	0.000000
29.202256	29.234712	d
\	0.000000	0.000000
30.104472	30.132388	d
\	0.000000	0.000000
