2.240632	2.274936	d
\	0.000000	0.000000
2.282884	2.314088	d
\	0.000000	0.000000
2.403260	2.471388	d
\	0.000000	0.000000
3.752448	3.797532	d
\	0.000000	0.000000
4.613824	4.831812	d
\	0.000000	0.000000
5.171460	5.239852	d
\	0.000000	0.000000
5.449900	5.508940	d
\	0.000000	0.000000
5.675976	5.721960	d
\	0.000000	0.000000
6.074128	6.103116	d
\	0.000000	0.000000
6.418340	6.492964	d
\	0.000000	0.000000
6.501524	6.504808	d
\	0.000000	0.000000
6.511812	6.515440	d
\	0.000000	0.000000
6.522528	6.585424	d
\	0.000000	0.000000
6.807336	6.849744	d
\	0.000000	0.000000
7.986528	8.022776	d
\	0.000000	0.000000
8.220612	8.257156	d
\	0.000000	0.000000
8.300352	8.334100	d
\	0.000000	0.000000
8.408456	8.423996	d
\	0.000000	0.000000
8.498180	8.769472	d
\	0.000000	0.000000
8.840304	8.949720	d
\	0.000000	0.000000
9.007304	9.062384	d
\	0.000000	0.000000
9.114184	9.225064	d
\	0.000000	0.000000
9.275556	9.368048	d
\	0.000000	0.000000
9.374376	9.460580	d
\	0.000000	0.000000
9.463408	9.709700	d
\	0.000000	0.000000
9.715880	9.721244	d
\	0.000000	0.000000
9.842256	9.936208	d
\	0.000000	0.000000
10.061656	10.117264	d
\	0.000000	0.000000
10.597612	10.756576	d
\	0.000000	0.000000
11.578552	11.683376	d
\	0.000000	0.000000
11.871088	11.903960	d
\	0.000000	0.000000
11.929872	11.970436	d
\	0.000000	0.000000
12.678220	12.712476	d
\	0.000000	0.000000
13.333724	13.376704	d
\	0.000000	0.000000
13.970788	13.998788	d
\	0.000000	0.000000
14.333088	14.436392	d
\	0.000000	0.000000
16.031996	16.058544	d
\	0.000000	0.000000
17.032144	17.062464	d
\	0.000000	0.000000
17.518528	17.545328	d
\	0.000000	0.000000
17.819000	17.846312	d
\	0.000000	0.000000
18.531336	18.633760	d
\	0.000000	0.000000
18.686008	18.715996	d
\	0.000000	0.000000
19.072576	19.110116	d
\	0.000000	0.000000
19.276208	19.308916	d
\	0.000000	0.000000
20.933220	20.960768	d
\	0.000000	0.000000
21.219856	21.239824	d
\	0.000000	0.000000
21.315712	21.342984	d
\	0.000000	0.000000
22.008992	22.013556	d
\	0.000000	0.000000
25.255212	25.288176	d
\	0.000000	0.000000
25.784380	25.797972	d
\	0.000000	0.000000
29.216356	29.265364	d
\	0.000000	0.000000
32.605808	32.629576	d
\	0.000000	0.000000
33.239268	33.342144	d
\	0.000000	0.000000
35.476584	35.566372	d
\	0.000000	0.000000
36.106024	36.200772	d
\	0.000000	0.000000
37.563208	37.601168	d
\	0.000000	0.000000
38.270308	38.294864	d
\	0.000000	0.000000
38.742384	38.772304	d
\	0.000000	0.000000
40.821700	40.885548	d
\	0.000000	0.000000
40.993792	41.059360	d
\	0.000000	0.000000
41.572964	41.599144	d
\	0.000000	0.000000
42.061708	42.092808	d
\	0.000000	0.000000
43.352208	43.371348	d
\	0.000000	0.000000
43.524484	43.557400	d
\	0.000000	0.000000
45.594544	45.702976	d
\	0.000000	0.000000
45.840624	45.928200	d
\	0.000000	0.000000
45.943084	46.031564	d
\	0.000000	0.000000
46.954724	46.986136	d
\	0.000000	0.000000
47.284472	47.336100	d
\	0.000000	0.000000
47.452164	47.497872	d
\	0.000000	0.000000
47.532332	47.561008	d
\	0.000000	0.000000
47.745568	47.765148	d
\	0.000000	0.000000
47.766676	47.767732	d
\	0.000000	0.000000
48.069384	48.098616	d
\	0.000000	0.000000
49.592320	49.622808	d
\	0.000000	0.000000
50.054504	50.107684	d
\	0.000000	0.000000
50.334888	50.362076	d
\	0.000000	0.000000
50.457716	50.581148	d
\	0.000000	0.000000
51.042836	51.076032	d
\	0.000000	0.000000
57.423372	57.463176	d
\	0.000000	0.000000
