1.152808	1.195472	d
\	0.000000	0.000000
2.279880	2.311996	d
\	0.000000	0.000000
2.965820	3.073440	d
\	0.000000	0.000000
3.254428	3.269256	d
\	0.000000	0.000000
3.329948	3.360188	d
\	0.000000	0.000000
3.793660	3.841004	d
\	0.000000	0.000000
4.066392	4.463008	d
\	0.000000	0.000000
4.471896	4.472544	d
\	0.000000	0.000000
4.479232	4.492312	d
\	0.000000	0.000000
4.494012	4.498404	d
\	0.000000	0.000000
4.515924	4.545936	d
\	0.000000	0.000000
4.568832	4.586828	d
\	0.000000	0.000000
4.589576	4.680716	d
\	0.000000	0.000000
4.681568	4.732564	d
\	0.000000	0.000000
4.739500	4.754940	d
\	0.000000	0.000000
4.909284	4.946476	d
\	0.000000	0.000000
4.999848	5.048808	d
\	0.000000	0.000000
5.051708	5.055772	d
\	0.000000	0.000000
5.142804	5.156100	d
\	0.000000	0.000000
10.165112	10.203848	d
\	0.000000	0.000000
12.660220	12.686960	d
\	0.000000	0.000000
14.577504	14.597884	d
\	0.000000	0.000000
15.951752	15.958060	d
\	0.000000	0.000000
19.222136	19.482236	d
\	0.000000	0.000000
20.307836	20.380296	d
\	0.000000	0.000000
20.457352	20.536648	d
\	0.000000	0.000000
20.617240	20.624192	d
\	0.000000	0.000000
20.626452	20.629548	d
\	0.000000	0.000000
20.702788	20.727964	d
\	0.000000	0.000000
20.745080	20.838448	d
\	0.000000	0.000000
21.122028	21.209036	d
\	0.000000	0.000000
21.259512	21.294768	d
\	0.000000	0.000000
21.432784	21.453744	d
\	0.000000	0.000000
21.638472	21.735280	d
\	0.000000	0.000000
21.739648	21.767984	d
\	0.000000	0.000000
21.829600	21.903168	d
\	0.000000	0.000000
21.914252	21.981532	d
\	0.000000	0.000000
21.983360	22.070984	d
\	0.000000	0.000000
22.518624	22.667636	d
\	0.000000	0.000000
22.835156	22.870924	d
\	0.000000	0.000000
22.939680	22.978628	d
\	0.000000	0.000000
22.998176	23.057080	d
\	0.000000	0.000000
23.189924	23.215328	d
\	0.000000	0.000000
23.355428	23.405216	d
\	0.000000	0.000000
23.418452	23.449228	d
\	0.000000	0.000000
23.612400	23.655548	d
\	0.000000	0.000000
23.953432	24.008420	d
\	0.000000	0.000000
24.434520	24.499940	d
\	0.000000	0.000000
25.929460	25.966088	d
\	0.000000	0.000000
26.061824	26.090204	d
\	0.000000	0.000000
26.689860	26.770172	d
\	0.000000	0.000000
27.655128	27.709868	d
\	0.000000	0.000000
28.698644	28.742796	d
\	0.000000	0.000000
29.313772	29.320852	d
\	0.000000	0.000000
29.485520	29.541700	d
\	0.000000	0.000000
29.622876	29.698432	d
\	0.000000	0.000000
29.952732	30.015248	d
\	0.000000	0.000000
30.174444	30.214928	d
\	0.000000	0.000000
30.298132	30.347800	d
\	0.000000	0.000000
30.518272	30.562012	d
\	0.000000	0.000000
30.825572	30.887768	d
\	0.000000	0.000000
30.955824	31.038436	d
\	0.000000	0.000000
31.191272	31.224548	d
\	0.000000	0.000000
31.595872	31.682884	d
\	0.000000	0.000000
31.743916	31.800548	d
\	0.000000	0.000000
31.980240	32.020980	d
\	0.000000	0.000000
32.110488	32.168332	d
\	0.000000	0.000000
32.235352	32.305376	d
\	0.000000	0.000000
32.375744	32.406184	d
\	0.000000	0.000000
33.391116	33.447004	d
\	0.000000	0.000000
33.504420	33.569816	d
\	0.000000	0.000000
33.962508	34.004452	d
\	0.000000	0.000000
34.014640	34.046440	d
\	0.000000	0.000000
35.119912	35.155724	d
\	0.000000	0.000000
36.314256	36.372348	d
\	0.000000	0.000000
36.467824	36.531080	d
\	0.000000	0.000000
36.534084	36.542464	d
\	0.000000	0.000000
36.629516	36.716036	d
\	0.000000	0.000000
36.854856	36.884512	d
\	0.000000	0.000000
36.899864	36.928220	d
\	0.000000	0.000000
36.936576	37.053780	d
\	0.000000	0.000000
37.321416	37.363736	d
\	0.000000	0.000000
38.279300	38.312372	d
\	0.000000	0.000000
39.036572	39.090872	d
\	0.000000	0.000000
39.407992	39.439376	d
\	0.000000	0.000000
39.527852	39.608224	d
\	0.000000	0.000000
39.791696	39.843384	d
\	0.000000	0.000000
39.843844	39.850144	d
\	0.000000	0.000000
40.278320	40.339256	d
\	0.000000	0.000000
40.547028	40.589240	d
\	0.000000	0.000000
40.661676	40.696060	d
\	0.000000	0.000000
41.543440	41.581632	d
\	0.000000	0.000000
41.879948	41.922192	d
\	0.000000	0.000000
42.419436	42.458416	d
\	0.000000	0.000000
43.564520	43.585332	d
\	0.000000	0.000000
46.731048	46.793580	d
\	0.000000	0.000000
46.815660	46.851616	d
\	0.000000	0.000000
46.907772	46.962416	d
\	0.000000	0.000000
46.972328	46.976720	d
\	0.000000	0.000000
47.073564	47.110656	d
\	0.000000	0.000000
47.117688	47.132048	d
\	0.000000	0.000000
47.526772	47.597792	d
\	0.000000	0.000000
47.689556	47.758396	d
\	0.000000	0.000000
47.841664	47.941912	d
\	0.000000	0.000000
48.014964	48.085340	d
\	0.000000	0.000000
48.087432	48.091744	d
\	0.000000	0.000000
48.443652	48.496380	d
\	0.000000	0.000000
48.585320	48.636948	d
\	0.000000	0.000000
48.822112	48.883420	d
\	0.000000	0.000000
48.883880	48.885248	d
\	0.000000	0.000000
49.063892	49.098760	d
\	0.000000	0.000000
49.216588	49.239220	d
\	0.000000	0.000000
51.025944	51.067284	d
\	0.000000	0.000000
51.462440	51.507196	d
\	0.000000	0.000000
51.646048	51.708292	d
\	0.000000	0.000000
51.802944	51.834616	d
\	0.000000	0.000000
51.837856	51.866436	d
\	0.000000	0.000000
52.843736	52.916268	d
\	0.000000	0.000000
53.304140	53.383064	d
\	0.000000	0.000000
53.909500	53.994588	d
\	0.000000	0.000000
54.172088	54.200888	d
\	0.000000	0.000000
55.066460	55.114888	d
\	0.000000	0.000000
