1.145008	1.212188	d
\	0.000000	0.000000
2.972304	3.066356	d
\	0.000000	0.000000
3.791900	3.832208	d
\	0.000000	0.000000
4.087492	4.463700	d
\	0.000000	0.000000
4.651804	4.678676	d
\	0.000000	0.000000
5.001140	5.041448	d
\	0.000000	0.000000
12.646224	12.874636	d
\	0.000000	0.000000
19.323916	19.431404	d
\	0.000000	0.000000
20.748132	20.828748	d
\	0.000000	0.000000
21.124340	21.204956	d
\	0.000000	0.000000
21.648344	21.702088	d
\	0.000000	0.000000
22.535120	22.629172	d
\	0.000000	0.000000
23.005380	23.032252	d
\	0.000000	0.000000
23.959336	24.013080	d
\	0.000000	0.000000
27.654236	27.694544	d
\	0.000000	0.000000
28.702244	28.742552	d
\	0.000000	0.000000
29.481532	29.535276	d
\	0.000000	0.000000
29.615892	29.696508	d
\	0.000000	0.000000
29.951792	29.992100	d
\	0.000000	0.000000
30.301128	30.341436	d
\	0.000000	0.000000
30.516104	30.556412	d
\	0.000000	0.000000
30.825132	30.878876	d
\	0.000000	0.000000
30.959492	31.026672	d
\	0.000000	0.000000
31.590984	31.658164	d
\	0.000000	0.000000
31.752216	31.792524	d
\	0.000000	0.000000
31.980628	32.007500	d
\	0.000000	0.000000
32.114988	32.155296	d
\	0.000000	0.000000
32.235912	32.303092	d
\	0.000000	0.000000
33.391408	33.445152	d
\	0.000000	0.000000
33.498896	33.552640	d
\	0.000000	0.000000
33.969156	33.996028	d
\	0.000000	0.000000
35.124652	35.151524	d
\	0.000000	0.000000
36.307020	36.360764	d
\	0.000000	0.000000
36.468252	36.521996	d
\	0.000000	0.000000
36.629484	36.710100	d
\	0.000000	0.000000
36.938512	37.046000	d
\	0.000000	0.000000
37.314720	37.355028	d
\	0.000000	0.000000
39.034528	39.088272	d
\	0.000000	0.000000
39.531660	39.612276	d
\	0.000000	0.000000
39.800380	39.840688	d
\	0.000000	0.000000
40.270640	40.324384	d
\	0.000000	0.000000
40.552796	40.579668	d
\	0.000000	0.000000
41.882960	41.936704	d
\	0.000000	0.000000
42.420400	42.460708	d
\	0.000000	0.000000
46.733356	46.773664	d
\	0.000000	0.000000
46.813972	46.854280	d
\	0.000000	0.000000
46.908024	46.961768	d
\	0.000000	0.000000
47.069256	47.109564	d
\	0.000000	0.000000
47.526080	47.593260	d
\	0.000000	0.000000
47.687312	47.741056	d
\	0.000000	0.000000
47.848544	47.929160	d
\	0.000000	0.000000
48.009776	48.076956	d
\	0.000000	0.000000
48.453164	48.480036	d
\	0.000000	0.000000
48.829372	48.883116	d
\	0.000000	0.000000
51.019440	51.059748	d
\	0.000000	0.000000
51.462828	51.503136	d
\	0.000000	0.000000
51.650932	51.691240	d
\	0.000000	0.000000
52.846736	52.900480	d
\	0.000000	0.000000
53.303560	53.370740	d
\	0.000000	0.000000
53.908180	53.975360	d
\	0.000000	0.000000
55.063676	55.103984	d
\	0.000000	0.000000
55.292088	55.345832	d
\	0.000000	0.000000
